 2.86000000e-01  2.86000000e-01  2.86000000e-01  9.49837442e-01  2.86000000e-01 -3.87577474e-08 
 2.88000000e-01  2.88000000e-01  2.88000000e-01  9.49823797e-01  2.88000000e-01 -4.07956483e-08 
 2.90000000e-01  2.90000000e-01  2.90000000e-01  9.49808952e-01  2.90000000e-01 -4.29394033e-08 
 2.92000000e-01  2.92000000e-01  2.92000000e-01  9.49792798e-01  2.92000000e-01 -4.51943444e-08 
 2.94000000e-01  2.94000000e-01  2.94000000e-01  9.49775215e-01  2.94000000e-01 -4.75660583e-08 
 2.96000000e-01  2.96000000e-01  2.96000000e-01  9.49756071e-01  2.96000000e-01 -5.00603982e-08 
 2.98000000e-01  2.98000000e-01  2.98000000e-01  9.49735222e-01  2.98000000e-01 -5.26834939e-08 
 3.00000000e-01  3.00000000e-01  3.00000000e-01  9.49712512e-01  3.00000000e-01 -5.54417639e-08 
 3.02000000e-01  3.02000000e-01  3.02000000e-01  9.49687767e-01  3.02000000e-01 -5.83419273e-08 
 3.04000000e-01  3.04000000e-01  3.04000000e-01  9.49660800e-01  3.04000000e-01 -6.13910153e-08 
 3.06000000e-01  3.06000000e-01  3.06000000e-01  9.49631403e-01  3.06000000e-01 -6.45963835e-08 
 3.08000000e-01  3.08000000e-01  3.08000000e-01  9.49599349e-01  3.08000000e-01 -6.79657247e-08 
 3.10000000e-01  3.10000000e-01  3.10000000e-01  9.49564391e-01  3.10000000e-01 -7.15070812e-08 
 3.12000000e-01  3.12000000e-01  3.12000000e-01  9.49526256e-01  3.12000000e-01 -7.52288574e-08 
 3.14000000e-01  3.14000000e-01  3.14000000e-01  9.49484646e-01  3.14000000e-01 -7.91398325e-08 
 3.16000000e-01  3.16000000e-01  3.16000000e-01  9.49439233e-01  3.16000000e-01 -8.32491730e-08 
 3.18000000e-01  3.18000000e-01  3.18000000e-01  9.49389658e-01  3.18000000e-01 -8.75664459e-08 
 3.20000000e-01  3.20000000e-01  3.20000000e-01  9.49335527e-01  3.20000000e-01 -9.21016297e-08 
 3.22000000e-01  3.22000000e-01  3.22000000e-01  9.49276409e-01  3.22000000e-01 -9.68651275e-08 
 3.24000000e-01  3.24000000e-01  3.24000000e-01  9.49211827e-01  3.24000000e-01 -1.01867777e-07 
 3.26000000e-01  3.26000000e-01  3.26000000e-01  9.49141262e-01  3.26000000e-01 -1.07120864e-07 
 3.28000000e-01  3.28000000e-01  3.28000000e-01  9.49064140e-01  3.28000000e-01 -1.12636126e-07 
 3.30000000e-01  3.30000000e-01  3.30000000e-01  9.48979833e-01  3.30000000e-01 -1.18425769e-07 
 3.32000000e-01  3.32000000e-01  3.32000000e-01  9.48887650e-01  3.32000000e-01 -1.24502468e-07 
 3.34000000e-01  3.34000000e-01  3.34000000e-01  9.48786831e-01  3.34000000e-01 -1.30879374e-07 
 3.36000000e-01  3.36000000e-01  3.36000000e-01  9.48676539e-01  3.36000000e-01 -1.37570118e-07 
 3.38000000e-01  3.38000000e-01  3.38000000e-01  9.48555856e-01  3.38000000e-01 -1.44588813e-07 
 3.40000000e-01  3.40000000e-01  3.40000000e-01  9.48423769e-01  3.40000000e-01 -1.51950046e-07 
 3.42000000e-01  3.42000000e-01  3.42000000e-01  9.48279163e-01  3.42000000e-01 -1.59668876e-07 
 3.44000000e-01  3.44000000e-01  3.44000000e-01  9.48120810e-01  3.44000000e-01 -1.67760823e-07 
 3.46000000e-01  3.46000000e-01  3.46000000e-01  9.47947354e-01  3.46000000e-01 -1.76241847e-07 
 3.48000000e-01  3.48000000e-01  3.48000000e-01  9.47757303e-01  3.48000000e-01 -1.85128330e-07 
 3.50000000e-01  3.50000000e-01  3.50000000e-01  9.47549005e-01  3.50000000e-01 -1.94437042e-07 
